"cardhldr","default","age","acadmos","adepcnt","majordrg","minordrg","ownrent","income","selfempl","incper","exp_inc","spending","logspend"
1,0,32,48,1,1,0,0,2083.3333333,0,12500,0.1118452,233.0108391,5.451085
1,0,63.3333321,72,0,0,0,1,3000,0,42000,0.0045,13.4999994,2.6026896
1,0,30.916666,27,3,0,0,0,2916.6666667,0,8750,0.0751094,219.0691698,5.3893875
1,0,22.333334,264,0,1,0,0,1500,0,23000,0.038407,57.6104354,4.0537037
1,0,42,99,2,0,0,0,2833.3333333,0,15333.3330078,0.0594007,168.3018462,5.1257591
1,1,49.5833321,38,1,0,0,1,1083.3333333,0,8750,0.0107423,11.6374757,2.4542306
1,0,33.8333321,24,3,0,0,1,3750,0,11250,0.0071273,26.7275004,3.285693
0,0,52.5,148,1,1,0,1,2083.3333333,0,12500,0.00048,NA,NA
1,0,27.083334,25,2,0,0,1,3250,0,13000,0.0242231,78.7250036,4.3659608
1,0,23.5,8,0,0,0,0,2025,0,26300,0.0380616,77.0747328,4.3447755
1,0,29.5,60,0,0,0,0,3916.6666667,1,47000,0.0297068,116.3516639,4.7566172
1,0,24.833334,10,0,1,0,0,1820,0,21840,0.0114762,20.8866672,3.039111
1,1,32,8,0,0,0,0,2083.3333333,0,25000,0.0544468,113.4308365,4.7311933
1,0,23.166666,7,0,0,0,0,2083.3333333,0,29200,0.0836031,174.1730918,5.1600496
1,0,30.75,24,3,1,0,1,2833.3333333,0,8500,0.1132676,320.9249948,5.7712074
1,0,38.4166679,132,2,0,0,1,2750,0,12000,0.0193044,53.0872238,3.9719363
1,0,39.8333321,14,4,0,0,1,3750,0,10000,0.309739,1161.5212262,7.0574858
1,0,30.833334,6,3,0,0,1,4166.6666667,0,12500,0.00422,17.5833333,2.8669515
1,0,23,6,0,0,0,0,2333.3333333,0,28000,0.0355779,83.0149973,4.4190213
1,0,49.25,88,2,3,2,1,4416.6666667,0,17666.6660156,0.0358079,158.1516576,5.0635544
0,0,41.6666679,123,2,0,0,1,1300,0,5200,0.0007692,NA,NA
0,0,52.5,160,2,1,1,1,2250,0,9000,0.0004444,NA,NA
1,0,39.6666679,24,3,0,1,1,1416.6666667,0,6281.25,0.0004776,0.6766169,-0.39065
0,0,28.333334,63,4,0,0,0,1916.6666667,0,4600,0.0005217,NA,NA
1,0,19.166666,86,0,0,0,0,1266.6666667,0,15200,0.0109868,13.9166668,2.6330872
1,0,50.6666679,118,0,0,0,0,2669.3333333,0,32032,0.1227572,327.6799957,5.7920375
1,1,35,144,3,0,0,1,2916.6666667,0,11250,0.0102222,29.8148161,3.3950055
0,0,44.9166679,192,2,3,0,1,3416.6666667,0,13666.6669922,0.0002927,NA,NA
1,0,50.5833321,38,2,0,1,1,3750,1,15000,0.0517629,194.1108517,5.2684294
0,0,31.666666,31,1,0,0,0,2416.6666667,0,21000,0.0002857,NA,NA
1,0,26,30,0,0,0,0,1916.6666667,0,35000,0.0730126,139.9407554,4.9412192
0,0,26.166666,14,0,1,0,1,1750,0,24660,0.0004866,NA,NA
1,0,42.75,180,0,0,1,1,4166.6666667,0,50000,0.0195566,81.4858358,4.4004292
0,0,28.833334,30,3,0,0,1,1500,0,4500,0.0006667,NA,NA
0,0,28.166666,36,1,7,0,1,2291.6666667,0,18750,0.00032,NA,NA
1,0,20.666666,38,1,0,2,0,2250,0,13500,0.0698444,157.1500059,5.0572008
1,0,41.6666679,136,0,0,0,0,2416.6666667,0,29000,0.1191838,288.0275014,5.663056
1,0,55.4166679,197,2,0,0,1,5000,0,20000,2e-04,1,0
0,0,38.5,72,0,0,0,0,1738.75,0,20865,0.0005751,NA,NA
0,0,38.3333321,41,1,0,0,0,3920.8333333,0,23525,0.000255,NA,NA
1,0,41.1666679,43,4,1,0,0,750,0,4600,0.1607039,120.5279343,4.7918815
0,0,32.1666679,22,3,5,3,1,2601.6666667,0,7805,0.0003844,NA,NA
0,0,56.75,20,2,0,0,1,1333.3333333,0,6166.6665039,0.0006486,NA,NA
1,0,25.583334,156,0,0,1,0,1916.6666667,0,23000,0.0522535,100.1524981,4.606694
0,0,37.75,60,2,0,0,0,2500,0,10000,4e-04,NA,NA
1,0,41.8333321,60,0,0,0,1,1333.3333333,0,21000,0.0918743,122.4990487,4.8081033
0,0,34.25,27,0,0,1,0,2000,0,24000,5e-04,NA,NA
1,1,33.1666679,205,1,0,0,1,2666.6666667,0,16000,0.1834238,489.1300201,6.1926283
1,0,40.1666679,120,1,0,4,1,3583.3333333,0,21500,0.0984546,352.7958176,5.8658895
1,0,24.5,12,0,1,0,0,1275,0,15300,0.1118758,142.6416669,4.9603357
1,0,36.3333321,48,0,0,0,0,2333.3333333,0,28000,0.0133943,31.2533338,3.4421261
1,0,48.0833321,37,2,0,1,1,3666.6666667,0,14666.6669922,0.0271391,99.5099967,4.6002581
1,0,30,12,0,1,1,0,2708.3333333,0,32500,0.0061846,16.7499995,2.8183982
1,0,27.333334,18,0,0,0,0,5500,0,66000,0.0166268,91.4474996,4.515765
0,0,32,145,9,2,0,1,1500,0,3000,4e-04,NA,NA
0,0,28,12,0,0,0,1,2666.6666667,0,32000,0.000375,NA,NA
1,1,29.166666,254,0,0,1,0,4166.6666667,0,53600,0.1840828,767.0118163,6.6425022
0,0,51.4166679,114,1,0,0,1,1333.3333333,0,8000,0.00075,NA,NA
1,0,57.5833321,292,0,1,0,1,5166.6666667,0,62000,0.3310869,1710.6158237,7.4446087
1,1,30.916666,45,2,0,0,0,1666.6666667,0,10333.3330078,0.0823442,137.2403279,4.9217336
1,0,27.75,66,1,0,1,1,2741.6666667,0,17950,0.1270451,348.3153837,5.8531083
1,0,33,62,0,0,0,0,2916.6666667,0,35000,0.0266517,77.7341658,4.3532949
1,0,49.8333321,160,3,0,0,1,5750,0,17250,0.0607597,349.3683441,5.8561268
0,0,27.5,36,0,3,4,1,2083.3333333,0,25000,0.00048,NA,NA
1,0,24.25,10,0,0,0,0,2500,0,30000,0.0692563,173.1408387,5.1541054
1,0,27.916666,6,1,0,0,1,2541.6666667,0,15250,0.0932997,237.1366664,5.4686366
1,0,53.3333321,17,0,0,0,1,2833.3333333,0,34000,0.0455656,129.1024952,4.8606066
0,0,24.25,12,1,3,0,1,2500,0,15000,4e-04,NA,NA
1,0,26,23,2,0,2,0,2375,0,10666.6669922,0.0387197,91.9592581,4.5213456
1,0,33.25,60,1,0,0,1,2333.3333333,0,20000,0.0689315,160.8401611,5.0804111
1,0,33.3333321,9,2,0,0,1,2166.6666667,0,8666.6669922,0.0061204,13.2608335,2.5848148
1,0,40.75,122,3,0,0,1,4000,0,12000,0.1537802,615.1208282,6.4218187
0,0,37,72,6,0,1,1,2500,1,5178.5712891,0.000331,NA,NA
1,0,46.5,48,2,2,1,1,4166.6666667,0,16666.6660156,0.19884,828.5000299,6.7196169
1,0,24.166666,5,0,0,0,0,2000,0,24000,0.1708604,341.7208493,5.8339942
1,1,28,62,0,0,0,1,4750,1,57000,0.0014693,6.9791668,1.9429295
1,1,33.5833321,72,4,3,4,1,3666.6666667,0,9800,0.0399657,146.540956,4.987305
1,0,48.0833321,255,1,0,0,1,4500,0,27000,0.1514187,681.3841537,6.5241262
1,0,26.166666,4,0,0,0,0,1666.6666667,0,20000,0.044826,74.7100015,4.313614
1,0,29.5,55,2,0,0,0,1500,0,6000,0.0006667,1,0
0,0,41,16,1,0,0,1,1291.6666667,1,8875,0.0006761,NA,NA
0,0,28.5,12,3,5,1,0,2750,0,8250,0.0003636,NA,NA
1,0,36.25,122,0,0,0,1,3833.3333333,0,46000,0.0615163,235.812497,5.463037
1,0,40.1666679,141,3,0,1,1,2833.3333333,0,12250,0.0061098,17.3110887,2.8513473
1,0,23.666666,30,0,0,0,0,1916.6666667,0,38000,0.1595553,305.8142699,5.722978
1,1,23.916666,288,0,1,0,1,2916.6666667,0,35000,0.2337589,681.7966513,6.5247314
0,0,24.5,74,0,0,0,0,1250,0,15000,8e-04,NA,NA
1,0,26.75,18,1,0,0,1,1333.3333333,0,8000,0.0282706,37.6941661,3.6295053
1,1,24.916666,6,0,0,0,0,2166.6666667,0,26000,0.0032212,6.9791665,1.9429295
1,0,42.5833321,12,1,0,0,1,3666.6666667,0,26500,0.1410787,517.2884415,6.2486006
1,0,33.1666679,38,2,0,0,1,3083.3333333,0,12333.3330078,0.2097992,646.8808216,6.4721621
1,0,33.4166679,12,2,0,0,0,4583.3333333,0,18333.3339844,0.0229431,105.1558321,4.6554434
0,0,22.25,24,0,0,0,1,2000,0,26400,0.0004545,NA,NA
1,0,48,18,1,0,0,1,2450,0,14700,0.3092164,757.5800583,6.6301292
1,0,20.833334,84,0,0,0,0,1600,0,19200,0.1300521,208.0833435,5.3379387
1,0,32.4166679,6,1,0,0,0,2500,0,17500,0.1847251,461.8128389,6.1351597
1,0,30.833334,12,0,0,0,1,6250,0,75000,0.0906321,566.4508324,6.3393903
1,0,40.3333321,19,3,0,0,0,2333.3333333,0,7000,0.0381382,88.9891672,4.4885146
1,0,30.083334,24,2,1,0,1,5416.6666667,0,21666.6660156,0.0175674,95.1566687,4.5555247
0,0,33.1666679,48,1,2,1,1,5416.6666667,0,33000,0.0001818,NA,NA
1,0,34.5,86,3,0,0,1,3500,0,10500,0.0933302,326.6558461,5.7889072
1,0,35.5,66,2,1,0,0,2708.3333333,0,12500,0.0440741,119.3674436,4.7822065
0,0,30.75,3,0,2,2,1,2922.25,0,35067,0.0003422,NA,NA
1,0,21.833334,12,0,0,0,0,2166.6666667,0,26000,0.5175408,1121.3382979,7.0222782
0,0,24.833334,60,2,0,0,0,889,1,5476,0.0007305,NA,NA
1,0,38.8333321,12,3,0,0,1,3333.3333333,0,10000,0.0147842,49.2808316,3.8975352
1,1,24.25,24,3,0,0,0,1400,0,4200,0.033869,47.4166654,3.8589738
0,0,23.916666,6,0,0,0,0,1408.3333333,0,26900,0.0004461,NA,NA
1,0,33.8333321,36,1,0,0,1,3916.6666667,0,23500,0.0625349,244.9283234,5.5009656
1,0,59.25,148,0,0,0,0,3000,0,36000,0.0169858,50.9575009,3.930992
1,1,25.083334,3,0,0,0,0,1252.4166667,0,16949,0.024677,30.9058523,3.4309456
1,0,29.333334,19,0,0,0,0,2916.6666667,0,35000,0.1257411,366.7449889,5.9046668
1,0,24.583334,9,0,0,0,0,1833.3333333,0,22000,0.0523127,95.906668,4.5633755
1,0,37.5833321,18,1,0,0,1,2083.3333333,0,12500,0.0823132,171.4858226,5.1445006
1,0,0,18,0,0,0,1,2000,0,24000,0.1829313,365.8625185,5.9022576
1,0,24.333334,15,1,0,0,0,1000,0,8400,0.0007143,0.7142857,-0.3364722
1,0,35,40,2,0,2,1,1950,0,8991.6669922,0.0270473,52.7421674,3.9654153
1,0,40.5,86,0,1,0,0,1875,0,22500,0.0238222,44.6666661,3.7992275
1,0,24.083334,12,0,0,0,1,1000,0,20000,0.1172825,117.2825024,4.7645856
1,0,30.25,46,4,0,1,1,2500,0,6400,0.000375,0.9375,-0.0645385
0,0,25.333334,28,0,0,0,0,1333.3333333,0,16000,0.00075,NA,NA
1,0,21.25,36,0,0,0,0,1666.6666667,0,20000,0.0825845,137.6408339,4.9246476
1,0,29.833334,66,2,0,0,1,3083.3333333,0,12333.3330078,0.047767,147.2816703,4.9923469
1,0,34.3333321,60,0,0,1,0,4166.6666667,0,50000,0.0830828,346.1783441,5.8469541
1,0,32,27,0,0,0,1,3700,0,44400,0.0024775,9.1666669,2.2155737
0,0,28.75,9,2,0,0,0,693.3333333,0,5293.3334961,0.0007557,NA,NA
0,0,30.75,17,1,2,0,0,1929.1666667,0,11575,0.0005184,NA,NA
1,0,30.666666,37,1,0,0,1,2083.3333333,0,20000,0.0901157,187.7411424,5.2350641
0,0,31.75,3,2,0,2,1,2625,0,15833.3330078,0.0002526,NA,NA
1,0,24.25,12,0,0,0,0,2083.3333333,0,25000,0.0584876,121.84917,4.802784
1,0,29.166666,9,0,0,0,0,2916.6666667,0,35000,0.021652,63.1516667,4.1455392
0,0,29.916666,12,1,2,0,0,1416.6666667,0,8500,0.0007059,NA,NA
1,0,23.416666,18,0,0,0,0,1666.6666667,0,20000,0.0028,4.6666665,1.540445
1,0,35.6666679,153,1,0,0,1,2500,0,15750,0.0073311,18.3277787,2.9084179
1,0,44.8333321,48,0,2,1,0,2244.6666667,0,30936,0.0343021,76.9967984,4.3437638
1,0,54.1666679,105,1,0,0,1,4500,0,27000,0.0115256,51.8649998,3.9486442
0,0,22.666666,24,1,0,0,0,1250,0,7500,8e-04,NA,NA
1,0,24.416666,120,0,0,0,0,5000,1,60000,0.0668673,334.3366832,5.8121485
0,0,37.9166679,41,2,7,3,1,1916.6666667,0,7666.6665039,0.0005217,NA,NA
0,0,22.416666,6,1,0,0,0,1583.3333333,0,9500,0.0006316,NA,NA
1,0,29.666666,24,0,0,0,1,2916.6666667,0,35000,0.0587751,171.4275079,5.1441605
1,0,26,15,1,0,0,0,2900,0,17400,0.0708575,205.4866709,5.3253812
1,0,57.5,72,1,0,0,1,3466.6666667,0,20800,0.0340608,118.0774997,4.7713412
1,0,24.166666,171,0,0,0,0,1916.6666667,0,23000,0.0584791,112.0849997,4.7192575
1,0,38.0833321,43,2,1,2,1,1916.6666667,0,9833.3330078,0.0334241,64.0627975,4.1598638
1,0,42.75,4,6,0,0,1,8333.25,0,19999.8574219,0.0390703,325.5823975,5.7856156
1,0,38.5833321,2,4,0,0,1,2250,0,5400,0.0532637,119.8433368,4.7861854
1,0,34.25,48,0,0,0,0,2500,1,30000,0.1490897,372.7241606,5.9208386
0,0,25,12,1,0,0,1,1166.6666667,1,13000,0.0004615,NA,NA
1,0,47.25,175,3,0,0,1,7166.6666667,0,21500,0.0102723,73.618336,4.2988941
1,0,33.5833321,30,0,0,0,1,3333.3333333,0,46200,0.007847,26.156567,3.2641003
1,0,27.5,17,0,0,0,0,1386.6666667,0,16640,0.0073317,10.1666667,2.3191144
1,0,22.333334,154,0,0,0,0,2333.3333333,0,28000,0.0925689,215.9941792,5.3752515
1,0,24.083334,15,1,0,0,0,2916.6666667,0,17500,0.0041429,12.0833334,2.4918271
1,0,34.6666679,12,1,0,0,1,2083.3333333,0,23500,0.0316894,66.0195015,4.1899502
1,0,33.5,14,4,0,0,0,3450,0,8280,0.104565,360.7491542,5.8881829
1,0,23.75,7,0,0,0,1,1619.8333333,0,19438,0.0805366,130.4558394,4.8710348
1,0,32.75,12,1,0,0,1,2583.3333333,0,15500,0.2596939,670.8758076,6.508584
1,0,32.0833321,4,4,0,0,1,5000,0,12000,0.0637472,318.7358379,5.7643627
1,1,29.583334,13,0,0,0,1,2333.3333333,0,43000,0.0002791,0.6511628,-0.4289956
1,0,34.75,6,0,0,0,1,3333.3333333,0,40000,0.0372815,124.2716735,4.8224701
1,0,32.8333321,42,4,0,0,1,1250,0,3000,8e-04,1,0
0,0,27.666666,12,1,0,0,0,833.3333333,0,19000,0.0003158,NA,NA
1,0,37.3333321,48,3,1,0,1,2925,0,8775,0.2045564,598.3274862,6.3941382
0,0,41.5,24,3,0,0,1,3166.6666667,0,9500,0.0003158,NA,NA
1,0,46.0833321,240,5,0,0,1,3333.3333333,0,6666.6665039,0.083473,278.2433232,5.628496
1,0,40,2,5,0,0,0,3750,0,7500,0.095766,359.1225296,5.8836636
1,0,42.5833321,24,0,0,0,1,2400,0,28800,0.1666417,399.940002,5.9913145
1,0,24.75,6,1,0,0,1,1750,0,10500,0.0628729,110.0274995,4.7007303
1,1,36,62,1,0,0,0,1500,0,10500,0.1374328,206.1492652,5.3286005
1,1,43.5833321,162,1,1,1,1,3166.6666667,0,19000,0.0754737,238.9999901,5.4764635
0,0,32.9166679,24,4,3,0,1,1666.6666667,0,4000,6e-04,NA,NA
1,0,48.1666679,130,2,1,0,1,3833.3333333,0,15666.6669922,0.0113409,43.473262,3.7721461
1,0,51.25,6,1,0,0,1,2283.3333333,0,13700,0.0305606,69.7799976,4.2453474
1,0,28.583334,24,1,0,0,1,2916.6666667,0,29500,0.0688673,200.8629249,5.3026227
0,0,28.333334,30,4,3,0,0,1716.6666667,0,4120,0.0005825,NA,NA
1,0,24.25,13,2,0,0,1,2916.6666667,0,11666.6669922,0.0335714,97.9166695,4.5841168
1,0,27.333334,5,1,0,0,1,2500,0,15000,0.109532,273.8299966,5.6125075
1,0,27.583334,13,3,0,0,1,2883.3333333,0,8650,0.0632338,182.324167,5.2057862
0,0,44.5,14,2,0,0,0,1166.6666667,0,6000,0.0006667,NA,NA
1,0,37.0833321,44,4,0,0,0,2291.6666667,0,5500,0.0313818,71.9166695,4.2755081
1,1,26,50,2,0,0,1,1377,0,7508,0.0025923,3.5696603,1.2724705
1,0,32.1666679,45,1,0,0,1,2253.3333333,0,13520,0.1063591,239.6624927,5.4792317
1,0,25.166666,2,0,0,0,0,1666.6666667,0,20000,0.1601175,266.8625116,5.5867336
1,0,23.25,8,0,0,0,1,2416.6666667,0,29000,0.0061983,14.9791666,2.7066603
0,0,27.916666,6,0,0,2,0,1350,0,18200,0.0006593,NA,NA
1,1,24,3,0,0,0,0,2916.6666667,0,41000,0.1004554,292.9948177,5.6801549
1,1,22.833334,12,1,0,0,0,1316.6666667,0,7900,0.0296652,39.0591678,3.6650776
1,0,39.8333321,22,0,0,0,1,3208.3333333,0,38500,0.0712839,228.7025101,5.4324221
1,0,46,240,6,3,0,1,3208.3333333,0,5500,0.4152834,1332.3675171,7.1947127
1,1,29.166666,102,0,0,0,0,3000,0,36000,0.1028864,308.6591586,5.7322376
1,0,25.416666,8,1,0,0,0,1250,0,7500,0.0073333,9.1666664,2.2155737
1,0,35.25,24,4,0,0,1,5000,0,12000,0.0432237,216.1183394,5.3758261
1,0,34.8333321,109,1,1,2,1,2916.6666667,0,17500,0.0409526,119.444998,4.782856
1,0,30,3,0,0,0,0,2750,0,33000,0.13014,357.885018,5.8802118
1,0,26.416666,12,0,0,0,0,2500,1,30000,0.2867447,716.8616354,6.5748828
1,0,54.25,150,2,0,0,1,1250,0,7833.3334961,0.049343,61.6787234,4.121939
1,0,45.25,111,1,1,3,1,6250,0,48500,0.0514299,321.4368597,5.7728011
1,0,23,17,0,0,0,0,2648.5,0,31782,0.0931298,246.6541734,5.5079872
1,0,25,32,0,0,0,0,1958.3333333,0,26500,0.1980189,387.7869416,5.9604561
1,0,19.5,3,0,0,0,0,1250,0,19000,0.0548563,68.5703941,4.2278609
1,0,27.333334,24,2,0,0,1,2190,0,8760,0.0343322,75.1875036,4.319985
1,0,30.416666,62,2,0,3,1,2666.6666667,0,10666.6669922,0.0419266,111.8041674,4.7167488
1,0,33.5,40,0,0,0,1,5833.3333333,0,70000,0.0258439,150.7558317,5.0156615
1,1,28.75,54,1,0,0,1,3333.3333333,0,20000,0.147149,490.4966553,6.1954185
1,0,29.583334,36,1,0,0,1,2166.6666667,0,14000,0.1059625,229.5854166,5.4362751
1,0,23.083334,2,0,0,0,0,3133.3333333,0,37600,0.1266755,396.9166646,5.9837263
1,0,32.25,37,3,0,0,1,4000,0,17000,0.1087165,434.8658621,6.0750376
1,0,37.75,6,1,0,0,1,2916.6666667,0,31875,0.1155021,336.8811806,5.8197303
1,0,24.416666,12,0,1,0,1,1625,1,20500,0.039179,63.665913,4.1536493
1,0,48.25,133,0,0,1,1,3044.9166667,0,38539,0.2363702,719.7274886,6.5788727
1,0,36.25,13,0,0,0,1,3416.6666667,0,41000,0.2095593,715.9941954,6.5736721
1,0,36.9166679,34,3,0,0,1,3166.6666667,0,13500,0.0529685,167.733637,5.1223772
1,0,31.166666,27,2,0,0,1,1466.6666667,0,5866.6665039,0.144425,211.8233403,5.3557526
1,0,39.1666679,109,2,1,1,1,3333.3333333,0,13333.3330078,0.4354487,1451.4957865,7.2803499
0,0,20.166666,4,0,0,0,0,2500,0,30000,4e-04,NA,NA
1,0,25.583334,5,0,1,0,1,3333.3333333,0,40000,0.0521,173.6666635,5.1571377
1,0,28,6,1,0,0,0,2666.6666667,0,16000,0.0294128,78.4341643,4.3622596
1,0,41.1666679,96,4,0,0,1,5083.3333333,0,12200,0.0020164,10.2500001,2.3272777
0,0,21.5,0,0,0,0,0,1250,0,15000,8e-04,NA,NA
1,0,23.166666,13,0,0,0,0,1250,0,15000,0.072002,90.0025014,4.4998375
1,0,22.5,6,0,0,0,0,2833.3333333,0,34000,0.1227194,347.7050078,5.8513544
1,0,23.083334,3,0,0,0,0,2500,0,30000,0.0258633,64.6583317,4.169117
1,0,28.166666,10,2,0,1,1,3333.3333333,0,15000,0.2653293,884.4311039,6.7849446
1,0,50,225,2,0,0,1,4583.3333333,0,18333.3339844,0.0531669,243.6816584,5.4958627
1,0,32.4166679,37,0,0,0,1,3083.3333333,0,37700,0.0316719,97.65498,4.5814407
1,0,31.333334,44,2,0,0,1,2500,0,10000,0.020658,51.6449986,3.9443934
1,0,24.75,15,0,0,1,0,2000,0,24000,0.1998442,399.6883333,5.9906851
1,0,28.25,12,0,0,1,0,2333.3333333,0,28000,0.0278654,65.0191636,4.1746821
1,0,32.1666679,14,3,0,0,1,1833.3333333,0,5500,0.0895191,164.1183334,5.1005877
1,0,27.916666,15,1,0,0,1,2791.6666667,0,16750,0.2364961,660.2183369,6.4925706
1,0,29.166666,14,3,0,0,1,2166.6666667,0,7250,0.1714117,371.3920663,5.9172583
1,0,25,12,2,0,0,0,2916.6666667,0,11666.6669922,0.2161389,630.4049926,6.4463625
0,0,24.583334,7,0,0,0,0,1250,0,20000,6e-04,NA,NA
1,0,25.833334,6,0,0,0,0,2916.6666667,0,35000,0.834954,2435.2825681,7.7978181
1,0,26.166666,4,0,0,0,0,2916.6666667,0,60000,0.078162,227.9724988,5.429225
1,1,26.166666,6,0,0,0,0,1774.5833333,0,21295,0.0919221,163.1233418,5.0945066
1,0,21.333334,1,0,0,0,0,1666.6666667,0,20000,0.2235905,372.650822,5.9206418
0,0,37.1666679,48,0,0,1,0,1300,0,18000,0.0006667,NA,NA
1,0,34.9166679,5,1,0,1,0,3833.3333333,0,34500,0.2936422,1125.6282926,7.0260966
1,0,23,3,0,0,0,0,2375,0,28500,0.2653351,630.1708929,6.445991
1,0,36.5,95,0,0,0,1,2666.6666667,0,35000,0.2171703,579.1207552,6.361511
1,0,30,24,4,1,0,1,2875,0,7940,0.0395466,113.6964685,4.7335323
1,0,26.5,27,2,0,1,1,1916.6666667,0,10000,0.154718,296.542827,5.6921916
1,1,24.5,60,2,0,0,0,1607.6666667,0,6430.6665039,0.0940804,151.2500005,5.0189341
1,0,30.916666,42,0,0,0,1,4583.3333333,0,55000,0.0352182,161.4166719,5.083989
0,0,28.833334,43,2,0,0,0,2300,0,9200,0.0004348,NA,NA
1,0,26.916666,8,0,0,0,0,2625,0,31500,0.074367,195.2133402,5.274093
1,0,34.8333321,42,1,0,0,1,6250,0,37500,0.0487459,304.6616679,5.7192019
1,0,26.5,19,3,0,0,0,1783.3333333,0,5350,0.142936,254.9025178,5.5408812
1,1,36.3333321,37,1,0,3,0,2070,0,12420,0.0133454,27.6250009,3.3187212
1,0,25.416666,39,1,0,0,1,1451.6666667,0,10210,0.1221117,177.2654203,5.1776482
0,0,20.416666,13,0,0,0,0,1373,0,16476,0.0007283,NA,NA
0,0,32.25,12,0,0,0,0,1125,0,16000,0.00075,NA,NA
1,0,27.083334,18,0,0,0,0,1339,0,16068,0.0385306,51.5924974,3.9433763
1,0,46.3333321,122,2,0,0,1,3333.3333333,0,20000,0.0815632,271.8772242,5.6053506
1,1,22.083334,132,0,0,1,1,1333.3333333,0,16000,0.00075,1,0
1,0,27.416666,300,0,0,0,0,3333.3333333,0,40000,0.138127,460.4233305,6.1321463
1,0,44.8333321,72,2,0,0,1,3333.3333333,0,13333.3330078,0.0820335,273.4450003,5.6111005
0,0,27.416666,36,2,0,1,0,2500,0,10000,4e-04,NA,NA
1,0,26.083334,3,0,0,1,0,2250,0,27000,0.0401585,90.3566731,4.5037649
1,1,31.666666,60,4,0,2,1,2500,0,10000,0.0269588,67.3970021,4.2106005
1,0,26.833334,56,0,0,1,1,416.6666667,0,65000,0.0362292,15.0955127,2.7143975
1,0,30,19,0,0,0,1,2750,0,33000,0.0869358,239.0733361,5.4767704
0,0,20.5,13,0,0,0,0,116.6666667,1,1400,0.0085714,NA,NA
0,0,59.4166679,62,1,7,0,1,4650,0,27900,0.0002151,NA,NA
1,0,36.5,72,1,3,2,1,4000,0,45000,0.0285209,114.0835583,4.7369311
1,0,0.5833333,24,3,0,0,1,3333.3333333,0,10000,0.0726635,242.2116697,5.489812
1,0,34.1666679,36,1,0,0,1,1791.6666667,0,10750,0.2401051,430.1883442,6.0642231
1,0,39.9166679,16,4,0,0,1,4833.3333333,0,11600,0.1116084,539.4408206,6.2905331
1,0,27.583334,18,0,1,0,1,5666.6666667,0,78000,0.1814799,1028.3859372,6.9357458
0,0,27.166666,37,0,11,0,0,2383.3333333,1,28600,0.0004196,NA,NA
1,0,31,72,0,0,0,1,3333.3333333,0,50000,0.046842,156.1399922,5.050753
0,0,28.833334,41,0,0,0,1,2150,0,25800,0.0004651,NA,NA
0,0,26.833334,25,2,2,2,1,2500,1,10375,0.0003855,NA,NA
1,0,57.5833321,10,3,1,1,1,2500,0,11250,0.0357193,89.2983377,4.4919829
0,0,30.416666,12,0,0,0,0,1333.3333333,0,16000,0.00075,NA,NA
1,0,32.5833321,62,4,0,0,1,2083.3333333,0,6000,0.0277777,57.870138,4.0582015
1,1,26.833334,26,3,2,3,0,3333.3333333,0,10000,0.0510607,170.2024912,5.1369889
1,0,48.0833321,168,3,1,2,1,2750,0,14000,0.0002143,0.5892857,-0.5288441
1,1,24.5,216,0,0,0,0,3000,1,38500,0.0164668,49.4002607,3.8999557
1,1,25.916666,13,2,0,0,0,1750,0,10460,0.0156147,27.325765,3.30783
1,1,30.916666,3,0,0,0,1,1903.1666667,0,22838,0.0024521,4.6666667,1.540445
0,0,26.666666,15,3,0,1,1,1250,0,3750,8e-04,NA,NA
1,0,26.083334,24,1,0,0,0,1250,0,7500,0.249658,312.0725043,5.7432355
1,0,34.5,46,4,0,0,1,3958.3333333,0,9500,0.1175954,465.4816616,6.1430727
1,0,32.3333321,60,0,0,0,0,2750,0,33000,0.0003636,1,0
1,0,45.5833321,24,1,0,1,1,8333.25,1,59999.5,0.0200662,167.2163958,5.1192888
0,0,25.333334,20,0,0,0,0,1250,0,15000,8e-04,NA,NA
1,0,38.4166679,24,3,0,1,1,6250,0,18750,0.0889097,555.6858145,6.3202031
1,0,52,173,2,0,0,1,4166.6666667,1,33333.3320313,0.0380937,158.7237542,5.0671653
1,0,57.25,180,0,0,0,1,2916.6666667,0,37000,0.056333,164.3045014,5.1017214
1,0,45.6666679,180,2,0,0,1,3750,0,15000,0.0117624,44.1091647,3.7866676
1,0,27.083334,12,3,0,0,1,3500,0,10500,0.0814162,284.9566638,5.6523371
1,0,40,186,3,0,0,1,2666.6666667,0,8000,0.0353522,94.2725043,4.5461896
1,0,46.5833321,48,1,0,0,1,4200,0,25200,0.277371,1164.9582803,7.0604406
1,0,41.9166679,2,2,0,0,1,2916.6666667,0,11666.6669922,0.0555883,162.1325019,5.0884139
1,0,47.4166679,123,2,2,1,1,3375,0,14300,0.0190809,64.3979923,4.1650825
1,0,44.25,145,4,2,3,1,2500,0,6000,0.421389,1053.4724593,6.9598471
1,0,39.1666679,10,2,1,2,1,2250,1,17666.6660156,0.06266,140.9850027,4.9486535
1,0,37.9166679,18,0,0,0,1,2666.6666667,0,32000,0.011,29.3333332,3.3787245
0,0,23.416666,12,0,1,0,0,2062.5,0,24750,0.0004848,NA,NA
1,0,43.3333321,167,4,0,0,1,3125,0,9500,0.0248421,77.6315806,4.3519743
0,0,33.3333321,101,2,0,0,0,3000,0,23333.3339844,0.0001714,NA,NA
